-0.008000	-0.353000	-0.935589	3.526336
-0.174000	-0.711000	-0.681324	1.014080
-0.623000	-0.591377	0.512000	1.165648
-0.467000	0.847291	0.253000	4.429250
0.312000	-0.933449	0.177000	1.227766
-0.497000	-0.732008	0.466000	2.060800
0.769000	-0.499000	-0.399547	2.964412
0.259000	0.288000	0.921941	1.285120
0.273000	0.368000	-0.888846	1.231770
0.446000	-0.042987	0.894000	1.009680
0.119000	-0.362000	0.924551	1.710010
-0.356000	0.649369	-0.672000	1.319072
0.661000	0.586562	0.468000	1.045695
-0.966000	-0.048249	-0.254000	1.694540
0.644000	0.287000	0.709151	1.089887
0.719000	-0.444000	0.534699	1.067184
-0.398000	-0.601000	0.693105	1.132192
-0.118000	-0.947000	-0.298776	1.004095
-0.860000	0.006000	0.510259	1.011210
-0.396000	-0.130011	0.909000	1.000000
-0.769000	0.392000	0.504950	1.205800
0.340000	0.188000	0.921442	1.021432
-0.669000	0.743020	0.019000	1.129360
-0.662000	0.727815	0.179000	1.182657
-0.821000	-0.224352	-0.525000	1.053280
-0.630000	-0.666855	0.398000	1.166870
-0.333000	0.503887	0.797000	2.670550
0.623000	-0.772000	-0.126043	1.000000
-0.729000	0.177871	0.661000	1.019035
0.841000	0.452228	0.297000	1.033060
-0.274000	0.938968	-0.208000	1.321594
-0.341000	-0.640605	0.688000	1.563920
-0.270000	0.751463	0.602000	1.239580
-0.301000	-0.223763	-0.927000	1.043290
-0.328000	0.531465	-0.781000	2.637916
-0.339000	0.461171	-0.820000	1.085260
-0.843000	0.190636	0.503000	1.069264
0.746000	-0.391000	-0.539076	1.001512
0.824000	-0.416615	-0.384000	1.285912
0.345000	-0.775000	0.529481	1.013764
-0.978000	-0.153737	-0.141000	1.307800
0.368000	0.084261	0.926000	1.000000
-0.888000	-0.436715	-0.144000	1.006480
-0.624000	0.586829	-0.516000	1.077280
-0.286000	-0.941928	0.176000	1.209664
-0.949000	0.207000	0.237802	1.286165
0.570000	0.121000	-0.812686	2.930095
0.530000	0.590000	-0.609098	1.141588
-0.979000	0.181920	0.092000	1.705000
-0.322000	0.713000	0.622854	1.481140
-0.404000	-0.477000	0.780548	1.027060
0.705000	-0.694846	0.142000	1.424125
-0.803000	-0.018000	0.595707	1.799680
-0.428000	-0.037000	-0.903021	1.261184
0.014000	0.171000	-0.985172	1.162792
-0.216000	0.823000	-0.525371	1.079380
-0.240000	0.970451	0.025000	1.002600
0.383000	0.407517	-0.829000	1.550061
-0.014000	-0.892919	-0.450000	1.011900
0.378000	-0.924400	0.051000	1.319770
0.970000	0.243096	-0.002000	1.000000
-0.702000	0.146243	-0.697000	1.138768
0.820000	-0.359000	0.445779	1.010962
-0.818000	-0.504678	-0.276000	1.013230
0.522000	0.581000	0.624464	1.412335
-0.326000	0.601899	0.729000	2.136025
-0.981000	0.184819	-0.059000	2.797495
-0.453000	-0.184000	-0.872316	1.000000
-0.866000	-0.312000	0.390768	1.137445
-0.317000	-0.546000	-0.775497	1.430560
0.544000	-0.500000	0.673843	3.436750
0.559000	-0.578000	0.594504	1.005412
0.837000	0.181000	0.516401	1.090090
-0.983000	-0.102000	0.152666	1.539748
0.174000	-0.366508	0.914000	6.266458
0.566000	-0.369000	-0.737213	3.126670
0.708000	0.435431	0.556000	1.306306
0.893000	0.392000	0.221104	1.130284
0.474000	0.449000	0.757445	1.005808
0.376000	0.166000	-0.911629	1.010400
-0.148000	0.206000	-0.967295	1.408595
-0.134000	0.955445	-0.263000	1.000693
0.180000	-0.977720	-0.108000	1.278437
0.274000	0.680000	0.680091	1.304920
0.987000	-0.148694	-0.061000	1.056848
-0.713000	0.454000	0.534336	1.083790
-0.579000	-0.381000	0.720831	1.003685
0.697000	0.092000	0.711145	1.338580
0.594000	0.778000	0.204646	1.201960
0.623000	-0.753784	0.209000	1.534072
-0.230000	0.472122	0.851000	2.547910
0.668000	-0.383056	0.638000	1.170663
-0.698000	0.259000	-0.667619	1.000000
0.158000	0.781938	0.603000	1.129948
-0.408000	0.235822	0.882000	1.632502
-0.120000	0.363000	0.924030	1.168960
-0.311000	0.851000	0.423176	2.128600
-0.386000	-0.896370	0.218000	1.816750
0.690000	0.650700	-0.317000	1.555016
0.977000	-0.211000	-0.030818	1.171360
-0.357000	0.831309	0.426000	1.353073
0.802000	-0.597160	0.014000	1.084000
0.112000	-0.883000	-0.455815	1.703313
-0.722000	0.420000	0.549833	1.274050
-0.948000	0.268000	-0.171674	1.265408
0.401000	0.630059	-0.665000	1.014630
-0.126000	-0.736000	0.665153	1.232470
0.229000	0.644000	0.729947	1.274275
0.773000	-0.220000	-0.595039	1.001350
0.518000	0.789000	0.330386	1.054648
0.012000	0.211000	-0.977412	3.109360
0.728000	0.524072	-0.442000	1.421590
0.406000	-0.820216	0.403000	2.318680
-0.745000	0.064000	-0.663987	1.685377
-0.285000	-0.958509	0.006000	1.088920
-0.785000	0.377000	0.491575	1.369024
-0.350000	0.054000	0.935192	1.316350
-0.124000	0.582936	0.803000	1.171738
0.712000	-0.665155	0.225000	1.287100
-0.233000	-0.426000	-0.874205	2.299144
0.857000	-0.393271	0.333000	1.523600
0.193000	0.935169	0.297000	1.057684
-0.477000	-0.875524	0.077000	1.514080
0.778000	-0.586000	-0.226539	1.090630
0.965000	-0.241176	-0.103000	1.054405
-0.634000	-0.235000	0.736763	2.672468
-0.637000	-0.527624	0.562000	1.406638
-0.848000	0.195000	0.492819	1.030800
0.696000	-0.561938	0.447000	1.130000
-0.730000	-0.570722	0.376000	1.305900
-0.476000	-0.878749	0.035000	2.918176
-0.490000	-0.857832	-0.155000	1.446880
-0.620000	0.715000	0.323071	1.478800
0.094000	-0.874000	-0.476747	1.453863
-0.799000	-0.586888	0.131000	1.378400
0.573000	0.197000	-0.795526	1.633403
-0.547000	0.559162	0.623000	1.000000
-0.352000	0.886282	-0.301000	1.242730
0.187000	-0.977948	-0.093000	1.215600
-0.843000	0.317000	0.434583	1.762476
-0.901000	0.174900	0.397000	1.394875
0.623000	0.569715	-0.536000	1.529200
-0.294000	0.628621	-0.720000	1.164934
-0.086000	0.544000	-0.834666	1.011440
-0.093000	-0.578000	0.810720	1.000000
0.540000	0.674000	0.504107	1.604219
-0.334000	-0.926747	0.172000	1.571340
0.510000	-0.323560	0.797000	1.459360
-0.936000	-0.109000	-0.334698	1.000000
0.930000	0.108000	-0.351334	1.225400
0.840000	-0.488573	-0.236000	1.760266
-0.855000	-0.234000	0.462838	1.607240
0.637000	0.020000	0.770604	1.094848
0.014000	-0.632000	-0.774842	1.009072
-0.842000	-0.286000	0.457428	1.001056
0.078000	0.183074	-0.980000	1.135607
-0.819000	0.565000	0.100070	1.115752
-0.398000	0.874883	0.276000	1.164835
0.781000	-0.524000	0.339798	1.090576
0.863000	-0.313711	-0.396000	2.100385
0.062000	-0.876169	-0.478000	2.182500
0.283000	-0.233000	0.930388	1.363440
-0.390000	0.846245	0.363000	1.138446
-0.446000	0.342279	0.827000	1.007776
0.641000	-0.725340	0.251000	1.007920
0.752000	0.622000	-0.218201	1.197047
0.507000	0.728000	-0.461483	1.595584
0.372000	0.695000	0.615297	1.103488
0.734000	-0.678793	-0.022000	1.244388
0.237000	-0.866159	0.440000	3.279760
-0.574000	-0.712822	0.403000	1.031752
0.222000	-0.967257	-0.123000	1.038688
0.480000	0.493000	-0.725638	1.003332
0.640000	0.493436	-0.589000	1.159840
-0.742000	0.514331	-0.430000	1.097152
-0.969000	-0.164873	0.184000	2.385100
0.795000	-0.217000	-0.566468	1.000000
-0.461000	-0.640689	0.614000	1.252756
0.136000	-0.514000	0.846940	1.017920
-0.775000	-0.586241	-0.236000	1.092400
-0.058000	-0.970000	0.236085	1.100672
0.778000	-0.026000	0.627726	1.221805
-0.987000	0.156403	-0.037000	1.189000
0.375000	0.917864	0.130000	1.151420
0.310000	-0.800457	-0.513000	1.097200
-0.642000	0.755000	0.133458	1.050820
-0.773000	0.284573	0.567000	1.037296
0.175000	-0.984015	0.033000	1.020103
0.008000	0.265782	-0.964000	1.000000
-0.182000	0.691000	0.699568	1.006536
0.445000	0.894994	0.031000	2.453140
0.267000	0.270344	-0.925000	1.086625
0.914000	0.385000	-0.127980	2.218000
-0.891000	0.446899	-0.080000	1.034720
-0.629000	0.614641	-0.476000	1.891135
-0.243000	0.474589	0.846000	1.471410
-0.677000	0.638526	-0.366000	1.009975
-0.991000	0.038000	-0.128355	1.884925
0.517000	0.286000	0.806793	1.000000
-0.628000	-0.290000	0.722161	1.011340
-0.119000	0.880431	0.459000	1.211497
-0.463000	0.022000	-0.886085	1.012936
-0.850000	-0.465000	-0.247538	1.543456
-0.391000	0.815869	0.426000	1.014994
-0.230000	0.369000	0.900522	3.298780
0.737000	-0.369425	-0.566000	1.009996
-0.300000	-0.901820	-0.311000	1.120285
-0.970000	-0.183900	0.159000	1.088452
0.727000	0.622856	0.289000	1.254400
0.882000	-0.441792	-0.164000	1.024795
0.639000	-0.222000	-0.736475	1.004608
-0.105000	0.993989	-0.031000	1.893200
-0.940000	-0.280649	-0.194000	1.145530
0.020000	-0.999728	0.012000	1.123120
0.999000	0.004000	-0.044529	1.567630
0.234000	0.918760	0.318000	1.234234
-0.068000	0.865656	0.496000	1.000000
-0.311000	0.941058	0.133000	1.045630
-0.311000	-0.181080	-0.933000	1.979776
-0.475000	0.696000	0.538478	1.000000
0.636000	-0.713000	-0.295186	2.929312
0.934000	0.357238	0.005000	1.107100
0.748000	0.228838	-0.623000	1.061056
-0.450000	-0.324000	0.832180	1.000000
-0.098000	-0.989945	0.102000	1.002261
-0.372000	-0.863722	0.340000	1.013860
-0.128000	-0.976569	-0.173000	1.255024
-0.848000	-0.073000	0.524945	1.331968
0.152000	-0.942702	-0.297000	1.255150
-0.938000	0.336797	0.082000	1.220524
0.743000	-0.610185	0.275000	1.062208
0.124000	-0.992241	-0.009000	1.005400
-0.443000	-0.878000	-0.181293	1.081432
0.037000	0.517306	0.855000	1.150381
-0.280000	0.953792	0.109000	1.000000
-0.723000	-0.172000	-0.669094	1.093492
-0.573000	0.791928	-0.211000	1.136999
-0.646000	-0.684000	-0.338863	1.239250
0.321000	-0.374000	-0.870105	1.029500
-0.673000	0.722000	-0.160583	1.020296
0.573000	0.737714	-0.357000	1.045045
0.626000	-0.341000	0.701315	1.861300
0.092000	0.120000	-0.988502	1.072000
0.209000	0.939616	0.271000	1.012650
-0.901000	0.425000	0.087028	1.960960
0.456000	-0.364000	0.812138	1.003432
-0.716000	0.687534	0.121000	2.726452
-0.647000	-0.751499	0.129000	1.329130
-0.761000	-0.334280	0.556000	1.021560
0.518000	-0.726000	0.452327	2.091328
-0.855000	0.025000	0.518025	2.239840
-0.103000	-0.241000	-0.965044	1.000000
0.323000	0.376000	-0.868502	1.023100
0.605000	0.763181	-0.227000	1.003240
0.641000	0.696000	-0.323578	1.000000
0.592000	0.798937	-0.106000	1.038475
0.889000	0.443745	0.113000	2.233562
0.535000	-0.504074	-0.678000	1.127908
-0.880000	0.474964	0.003000	1.040020
-0.989000	0.085000	0.121054	1.051301
-0.846000	-0.046000	-0.531195	2.235052
0.618000	0.468000	-0.631706	1.173052
0.187000	0.803000	0.565882	3.063112
-0.820000	0.550410	0.157000	1.575211
-0.663000	0.735221	-0.141000	1.228690
-0.193000	-0.727000	-0.658955	1.737352
0.440000	-0.311000	0.842424	1.047880
0.498000	0.788000	-0.362011	1.003192
0.274000	0.461073	-0.844000	1.133980
0.898000	-0.337745	0.282000	1.027540
-0.567000	0.372000	0.734933	1.016082
-0.966000	0.028195	0.257000	1.012730
0.422000	0.767000	-0.483350	1.004650
-0.821000	0.294683	0.489000	1.234048
0.057000	-0.968601	0.242000	1.033744
0.094000	-0.591000	-0.801176	1.333270
-0.271000	0.906412	-0.324000	1.020790
0.926000	0.080000	0.368950	2.072512
0.919000	-0.270000	0.287296	2.730352
-0.867000	-0.390142	-0.310000	1.202125
-0.512000	-0.576270	0.637000	2.754445
-0.753000	0.293000	0.589188	1.005060
-0.398000	0.912243	0.097000	2.076400
0.066000	-0.957729	-0.280000	1.267960
-0.380000	0.593000	0.709895	1.001610
0.761000	0.627000	0.166583	1.266400
-0.667000	0.497077	-0.555000	1.102600
0.200000	-0.798000	0.568503	1.037191
-0.582000	-0.686000	0.436669	1.000000
-0.049000	-0.912558	-0.406000	1.269568
0.996000	0.087908	-0.016000	1.081000
0.684000	-0.349000	-0.640580	1.000000
0.719000	0.462253	0.519000	1.006600
-0.652000	-0.262000	0.711514	1.219232
0.406000	0.506007	0.761000	1.000638
0.948000	0.118000	-0.295587	1.028512
-0.913000	0.368000	-0.176088	1.046200
-0.425000	-0.877000	0.224156	1.010710
0.789000	0.402000	0.464623	1.032760
-0.143000	-0.989577	0.017000	1.021762
0.430000	0.796539	-0.425000	2.132704
0.514000	-0.636537	0.575000	1.072800
0.371000	-0.902000	-0.220805	1.099900
-0.112000	0.000000	-0.993708	1.083334
-0.726000	0.549116	0.414000	1.373920
0.069000	-0.119000	0.990494	1.083160
0.734000	0.675935	0.066000	1.486200
-0.442000	0.746000	-0.498116	1.598752
0.064000	-0.670000	-0.739597	1.921984
0.237000	0.441000	-0.865650	1.056259
-0.794000	0.600606	-0.094000	1.011880
0.060000	-0.836000	0.545439	1.010179
0.845000	0.505322	-0.175000	1.064512
0.394000	0.808576	0.437000	1.768768
0.941000	0.320000	0.110085	1.012240
0.424000	-0.309876	-0.851000	1.270396
0.982000	-0.132000	-0.135099	1.766122
0.528000	0.819715	-0.222000	1.104076
0.751000	0.282000	0.597055	1.184334
0.110000	0.978404	0.175000	1.037510
-0.981000	0.006000	0.193915	1.084270
0.045000	-0.256000	-0.965629	1.038745
-0.748000	0.613997	0.252000	1.081900
-0.395000	0.792000	0.465522	1.047058
0.841000	-0.503108	-0.199000	2.302336
-0.805000	-0.373435	0.461000	1.004872
-0.013000	-0.819452	0.573000	1.463220
0.301000	0.440000	0.846049	1.002880
0.350000	-0.664756	-0.660000	1.193536
-0.345000	-0.938449	0.017000	1.012000
-0.648000	-0.447000	-0.616674	1.151145
-0.752000	-0.295000	-0.589467	1.000765
0.081000	-0.804795	-0.588000	3.217072
-0.382000	0.782000	-0.492496	1.153468
-0.505000	0.775945	0.378000	1.528000
0.856000	0.452000	0.250918	1.207900
-0.814000	-0.543110	0.206000	1.315792
-0.825000	0.421006	-0.377000	1.011970
0.962000	0.069000	0.264187	1.000000
-0.078000	0.715000	-0.694760	1.391500
0.207000	-0.499870	0.841000	1.025281
-0.066000	-0.768861	0.636000	2.048727
0.473000	0.618985	0.627000	1.275400
-0.608000	-0.787486	0.101000	1.089910
0.695000	-0.643377	0.321000	1.149184
-0.400000	0.916502	-0.005000	1.000000
-0.014000	-0.561000	-0.827697	1.234600
0.371000	0.562350	0.739000	2.779441
0.163000	0.424000	0.890873	1.012480
0.075000	0.685000	0.724672	1.082880
-0.312000	0.778223	-0.545000	1.147016
-0.246000	0.658000	0.711702	1.106400
0.899000	0.276041	-0.340000	1.017280
-0.825000	0.103000	-0.555667	1.874650
-0.649000	-0.485000	-0.586152	1.588240
-0.555000	0.066000	-0.829228	1.011020
-0.426000	0.364609	-0.828000	1.109040
0.840000	-0.211000	-0.499879	1.084270
0.999000	0.039000	0.021860	1.000000
0.574000	-0.650015	0.498000	2.618344
-0.882000	0.464000	0.082341	1.456638
-0.986000	-0.166238	-0.013000	2.107680
0.888000	0.264000	0.376510	1.002592
-0.118000	-0.887000	0.446438	1.203490
-0.686000	-0.718615	-0.114000	2.688565
0.826000	0.546516	-0.138000	2.062936
0.191000	-0.213904	0.958000	1.308224
-0.933000	0.274000	0.233313	1.305760
0.820000	-0.336498	-0.463000	1.000000
-0.501000	-0.151000	0.852173	1.506000
0.526000	0.341296	-0.779000	1.058752
0.280000	0.896000	0.344650	1.169200
-0.603000	0.339274	-0.722000	1.194940
-0.935000	-0.162000	-0.315485	1.359015
-0.390000	-0.695910	0.603000	1.010395
0.241000	-0.966343	0.090000	1.483360
-0.825000	-0.543175	-0.156000	1.002520
-0.375000	-0.690083	-0.619000	1.583000
0.664000	0.732000	-0.152577	1.174960
0.620000	-0.654963	-0.432000	1.543955
-0.254000	-0.752000	0.608260	1.033320
0.770000	-0.617657	0.160000	1.032436
0.888000	0.449060	0.099000	1.809217
-0.812000	0.574676	0.102000	1.051408
-0.214000	-0.795000	-0.567608	2.989792
-0.251000	0.273000	-0.928693	4.926664
-0.138000	0.448628	-0.883000	1.002970
-0.507000	0.248000	-0.825498	1.459965
-0.192000	-0.275000	0.942078	3.590137
0.163000	0.470895	0.867000	1.064575
0.845000	-0.381248	0.375000	1.672672
0.496000	-0.759989	0.420000	1.093500
-0.169000	-0.973192	0.156000	1.008970
0.203000	0.900314	-0.385000	2.132560
-0.738000	-0.614423	-0.279000	1.019404
0.740000	-0.670187	-0.057000	1.410400
-0.487000	0.849244	0.204000	1.001696
-0.206000	-0.819000	0.535540	1.070224
0.865000	-0.398000	0.305566	1.705744
0.576000	0.333000	-0.746549	1.010643
0.362000	0.220000	0.905845	1.054868
-0.073000	-0.449000	-0.890545	1.455430
-0.454000	-0.374000	-0.808708	1.915705
-0.189000	-0.320000	0.928374	1.251685
0.940000	0.227000	0.254697	1.117936
-0.586000	-0.558000	-0.587571	1.000000
0.222000	-0.591000	-0.775522	1.020092
0.949000	-0.314117	0.027000	1.351120
-0.669000	0.739158	-0.078000	1.041496
-0.420000	0.905669	-0.058000	1.098175
-0.921000	-0.374000	-0.109009	2.443112
0.731000	0.612894	0.300000	1.368424
-0.085000	0.866436	-0.492000	1.437668
-0.516000	0.735000	0.439908	1.443520
-0.346000	0.924000	-0.162813	1.342720
0.469000	0.779091	0.416000	1.529308
0.552000	-0.580000	-0.599079	1.022464
-0.399000	-0.627000	0.669081	1.158004
-0.008000	0.972204	0.234000	1.152460
-0.421000	0.248000	-0.872499	1.107520
0.798000	0.561458	0.219000	1.037800
-0.380000	0.692000	0.613788	1.072576
-0.357000	-0.804317	-0.475000	1.031820
0.954000	-0.145000	0.262410	2.350440
0.449000	0.858000	-0.249469	1.007128
0.127000	-0.087000	0.988080	1.414315
0.049000	0.975163	0.216000	1.136364
-0.648000	-0.010000	0.761575	1.375360
0.126000	-0.525000	0.841724	1.381248
-0.623000	-0.601000	-0.500670	1.602316
0.181000	-0.651000	0.737182	1.058968
0.367000	0.571450	0.734000	1.226200
-0.789000	-0.603912	-0.113000	1.232232
-0.300000	-0.904539	0.303000	1.033396
-0.147000	0.640215	-0.754000	1.379260
0.232000	-0.623030	-0.747000	1.068850
0.507000	-0.036000	-0.861194	1.000000
-0.499000	-0.791893	0.352000	1.237600
-0.288000	0.046000	-0.956525	1.047520
0.022000	-0.982303	0.186000	2.042220
0.965000	-0.255294	0.060000	1.039000
0.467000	0.390000	-0.793606	1.849816
-0.024000	-0.923851	0.382000	1.267120
-0.266000	-0.892000	-0.365486	1.086020
0.454000	-0.589627	0.668000	1.672000
-0.638000	0.283372	0.716000	1.233100
-0.453000	-0.401000	0.796235	1.233766
-0.955000	0.278880	0.101000	1.002700
0.822000	-0.436302	0.366000	1.001256
-0.623000	0.763302	0.171000	1.269028
-0.106000	0.218000	-0.970175	2.656480
0.545000	0.114000	-0.830650	1.320229
0.328000	0.311000	-0.892017	1.000000
0.562000	0.605000	0.564031	1.004960
0.073000	-0.754000	-0.652805	1.070763
-0.700000	0.605276	0.379000	2.286730
-0.156000	0.962945	0.220000	1.015456
-0.118000	0.041000	0.992167	1.270396
-0.838000	-0.441991	0.320000	1.366600
-0.371000	0.523517	0.767000	1.076153
-0.263000	-0.963551	0.049000	1.371520
-0.527000	0.849606	0.021000	1.332112
-0.636000	-0.143000	-0.758324	2.958880
-0.880000	0.332685	0.339000	1.056160
0.446000	0.639694	-0.626000	2.749000
0.410000	-0.684000	0.603361	1.000000
-0.385000	0.689000	-0.614047	1.130046
-0.191000	-0.867133	-0.460000	1.361900
-0.166000	-0.398000	-0.902242	1.000000
0.117000	0.977000	0.178275	1.386699
-0.731000	-0.673453	-0.110000	1.106717
-0.645000	0.431000	-0.631042	1.218405
0.788000	-0.584642	-0.193000	1.017010
-0.364000	-0.423000	0.829804	1.792120
-0.493000	-0.552600	0.672000	1.008960
-0.953000	-0.277000	-0.122727	1.013440
0.444000	-0.502000	0.742199	1.101010
0.749000	-0.449255	-0.487000	1.047068
-0.850000	0.471461	-0.235000	1.592800
0.522000	0.549920	-0.652000	1.016524
-0.566000	-0.507094	-0.650000	1.042636
-0.849000	0.126000	-0.513150	2.885464
0.823000	-0.059000	0.564969	1.081536
0.847000	0.531533	0.008000	1.021112
0.086000	0.732789	0.675000	1.228735
0.919000	-0.359000	0.162966	1.025410
-0.927000	-0.369028	0.067000	1.222000
-0.186000	-0.912000	0.365595	1.328328
0.105000	-0.707000	0.699375	1.173160
-0.157000	0.979137	0.129000	1.009180
0.225000	-0.971000	0.080832	1.000000
-0.580000	0.498000	0.644667	1.000000
0.226000	-0.283000	-0.932113	1.095200
0.408000	-0.278000	-0.869627	1.016900
-0.107000	-0.067000	0.991999	1.011934
0.444000	-0.888745	-0.114000	1.049708
-0.867000	0.493647	0.068000	1.373464
-0.463000	-0.867681	0.181000	1.652392
-0.055000	0.019000	0.998306	1.071610
-0.347000	-0.877136	0.332000	1.208800
0.721000	0.664044	-0.198000	1.128520
0.024000	0.932257	-0.361000	1.535080
0.344000	0.937985	0.043000	1.000000
-0.387000	-0.753000	-0.532186	1.079200
0.264000	-0.957400	0.117000	1.006804
0.792000	-0.551919	0.261000	1.065780
0.927000	0.349923	-0.135000	1.183141
-0.139000	-0.955279	-0.261000	1.038988
-0.669000	-0.300065	-0.680000	1.034188
-0.973000	-0.115200	0.200000	1.010976
-0.392000	0.488000	0.779867	1.112800
0.510000	-0.701000	0.498497	1.516780
0.141000	-0.917000	0.373135	2.759500
-0.191000	0.630884	-0.752000	1.734712
0.212000	0.382000	-0.899518	1.182988
0.716000	-0.570031	0.403000	1.305760
-0.944000	0.249000	-0.216479	1.977925
-0.183000	0.679000	0.710964	1.111720
0.600000	0.797189	0.067000	3.566080
0.937000	0.134000	-0.322606	1.015000
-0.698000	0.460968	-0.548000	3.711500
-0.188000	-0.742000	-0.643500	1.040128
-0.035000	-0.498000	0.866470	1.447925
0.492000	0.844388	-0.212000	1.047619
-0.158000	0.983599	-0.087000	1.000000
0.783000	0.485000	0.389469	1.204120
-0.495000	-0.653000	-0.573207	1.000000
-0.662000	-0.723151	0.197000	1.000000
0.015000	0.261000	-0.965222	1.947700
-0.320000	0.791302	0.521000	1.044030
0.595000	-0.703316	0.389000	2.861974
-0.116000	-0.766238	0.632000	1.977184
0.104000	0.753646	-0.649000	2.048944
-0.052000	-0.499000	0.865040	1.115473
0.639000	-0.110000	-0.761301	1.066960
0.547000	-0.361616	0.755000	1.024128
0.072000	0.971463	0.226000	1.469568
-0.937000	-0.139000	-0.320484	1.127305
-0.795000	-0.546000	-0.264308	1.084398
-0.855000	0.291434	0.429000	1.020064
0.628000	-0.745578	-0.223000	1.003520
-0.756000	-0.151000	-0.636917	1.275880
0.016000	0.098000	-0.995058	1.146740
-0.296000	0.132000	-0.946023	1.227328
0.215000	-0.874000	0.435774	1.119070
0.127000	0.842197	0.524000	1.032928
-0.636000	-0.429678	-0.641000	2.627290
0.928000	0.365557	-0.072000	1.004920
-0.946000	-0.062000	-0.318182	2.861943
-0.879000	-0.442000	-0.178871	1.514387
0.408000	0.894453	-0.183000	1.250425
-0.428000	0.439000	-0.789997	1.361900
-0.812000	-0.505940	-0.291000	1.000000
-0.829000	-0.544870	0.126000	1.112860
0.518000	0.319000	-0.793672	2.644500
0.853000	0.086000	-0.514776	1.002016
0.127000	0.987000	-0.098498	1.607392
0.701000	-0.706000	0.100811	1.579462
-0.272000	-0.945503	-0.179000	2.283464
